batch_faq_id,master_faq_id,batch_intent,master_intent,batch_language,master_language,similarity,batch_question,master_question
FAQ0494,FAQ0382,INT004,INT008,English,English,0.238095,"If I arrive on my check-in day, at what time does normal check-in start?",What should I bring to prove my identity when I arrive at the hotel?
FAQ0495,FAQ0463,INT004,INT004,French,French,0.75,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?","Si j'arrive à l'hôtel le jour de mon séjour, à partir de quelle heure puis-je normalement m'enregistrer ?"
FAQ0495,FAQ0303,INT004,INT004,French,French,0.529412,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?",J'arriverai à l'hôtel le jour de mon arrivée ; à quelle heure puis-je normalement m'enregistrer ?
FAQ0495,FAQ0367,INT004,INT004,French,French,0.421053,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?","Si j'arrive à l'hôtel dans l'après-midi, à partir de quelle heure puis-je commencer mon enregistrement ?"
FAQ0495,FAQ0299,INT004,INT003,French,French,0.315789,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?",Puis-je contacter le personnel de la réception à n'importe quelle heure de la journée ?
FAQ0495,FAQ0403,INT004,INT005,French,French,0.315789,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?","Le jour de mon départ, à quelle heure dois-je quitter la chambre ?"
FAQ0495,FAQ0307,INT004,INT005,French,French,0.263158,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?",À quelle heure dois-je libérer ma chambre le jour du départ ?
FAQ0495,FAQ0399,INT004,INT004,French,French,0.25,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?",À partir de quelle heure l'enregistrement habituel est-il disponible pour les clients ?
FAQ0495,FAQ0371,INT004,INT005,French,French,0.238095,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?",À quelle heure les clients doivent-ils rendre leur chambre le jour du départ ?
FAQ0495,FAQ0148,INT004,INT005,French,French,0.217391,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?",À quelle heure dois-je libérer ma chambre au Nile Pearl Hotel le jour du départ ?
FAQ0495,FAQ0411,INT004,INT007,French,French,0.217391,"Si j'arrive le jour prévu, à partir de quelle heure puis-je normalement m'enregistrer ?","Si j'ai besoin de rester plus longtemps le jour du départ, puis-je demander un départ tardif ?"
FAQ0496,FAQ0123,INT004,INT004,Russian,Russian,0.230769,Какое время считается обычным временем начала заезда?,В какое время начинается регистрация заезда в Nile Pearl Hotel?
FAQ0496,FAQ0126,INT004,INT004,Russian,Russian,0.214286,Какое время считается обычным временем начала заезда?,В какое время обычно доступна регистрация заезда в Nile Pearl Hotel?
FAQ0496,FAQ0308,INT004,INT005,Russian,Russian,0.153846,Какое время считается обычным временем начала заезда?,В какое время нужно освободить номер в день выезда?
FAQ0496,FAQ0436,INT004,INT005,Russian,Russian,0.153846,Какое время считается обычным временем начала заезда?,Какое обычное время является крайним для освобождения номера?
FAQ0496,FAQ0124,INT004,INT004,Russian,Russian,0.142857,Какое время считается обычным временем начала заезда?,В какое время обычно можно заселиться в Nile Pearl Hotel?
FAQ0496,FAQ0158,INT004,INT005,Russian,Russian,0.142857,Какое время считается обычным временем начала заезда?,Какое стандартное время выезда у гостиницы Nile Pearl Hotel?
FAQ0496,FAQ0404,INT004,INT005,Russian,Russian,0.142857,Какое время считается обычным временем начала заезда?,В день выезда в какое время мне нужно покинуть номер?
FAQ0496,FAQ0122,INT004,INT004,Russian,Russian,0.125,Какое время считается обычным временем начала заезда?,В какое время гости могут зарегистрироваться и заселиться в Nile Pearl Hotel?
FAQ0496,FAQ0127,INT004,INT004,Russian,Russian,0.111111,Какое время считается обычным временем начала заезда?,"Здравствуйте, я планирую приехать в Nile Pearl Hotel. В какое время обычно можно заселиться?"
FAQ0496,FAQ0159,INT004,INT005,Russian,Russian,0.086957,Какое время считается обычным временем начала заезда?,"Завтра у меня рейс утром, я планирую покинуть гостиницу Nile Pearl Hotel. В какое время обычно необходимо выселиться?"
FAQ0497,FAQ0401,INT005,INT005,Arabic,Arabic,0.388889,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,إذا كان يوم المغادرة قد حان، فما الوقت الذي يجب أن أخلي فيه الغرفة؟
FAQ0497,FAQ0345,INT005,INT007,Arabic,Arabic,0.222222,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,هل توجد إمكانية للبقاء في الغرفة بعد موعد تسجيل المغادرة المعتاد؟
FAQ0497,FAQ0143,INT005,INT005,Arabic,Arabic,0.181818,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,إذا كنت سأغادر Nile Pearl Hotel بعد انتهاء إقامتي، فما هو الوقت المعتاد لتسجيل الخروج؟
FAQ0497,FAQ0305,INT005,INT005,Arabic,Arabic,0.166667,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,في أي وقت ينبغي أن أغادر الغرفة في يوم تسجيل المغادرة؟
FAQ0497,FAQ0175,INT005,INT006,Arabic,Arabic,0.16,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,إذا وصلت إلى Nile Pearl Hotel قبل موعد تسجيل الوصول المعتاد، هل يمكن للفندق ترتيب دخول الغرفة مبكرًا؟
FAQ0497,FAQ0108,INT005,INT004,Arabic,Arabic,0.15,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,متى يبدأ موعد تسجيل الوصول المعتاد للضيوف في فندق Nile Pearl Hotel؟
FAQ0497,FAQ0112,INT005,INT004,Arabic,Arabic,0.142857,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,مرحباً، أنا مقيم في Nile Pearl Hotel وأتمنى معرفة موعد تسجيل الوصول المعتاد؟
FAQ0497,FAQ0139,INT005,INT005,Arabic,Arabic,0.142857,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,متى يجب على الضيوف إتمام تسجيل الخروج المعتاد من فندق Nile Pearl Hotel؟
FAQ0497,FAQ0409,INT005,INT007,Arabic,Arabic,0.142857,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,إذا احتجت للبقاء لفترة أطول في يوم المغادرة، هل يمكنني طلب خروج متأخر؟
FAQ0497,FAQ0201,INT005,INT007,Arabic,Arabic,0.136364,إذا كان يوم المغادرة قد حان، فما موعد تسجيل الخروج المعتاد؟,هل يمكنني الاحتفاظ بالغرفة لفترة أطول بعد موعد تسجيل الخروج في Nile Pearl Hotel؟
FAQ0498,FAQ0370,INT005,INT005,English,English,0.411765,What is the usual time to leave the hotel on the departure day?,What time does the room need to be vacated on the day of departure?
FAQ0498,FAQ0466,INT005,INT005,English,English,0.4,What is the usual time to leave the hotel on the departure day?,By what time must guests leave their room on the day of departure at Nile Pearl Hotel?
FAQ0498,FAQ0402,INT005,INT005,English,English,0.388889,What is the usual time to leave the hotel on the departure day?,"When my departure day arrives, what time do I need to leave the room?"
FAQ0498,FAQ0135,INT005,INT005,English,English,0.375,What is the usual time to leave the hotel on the departure day?,What is the usual deadline for guests to leave their rooms?
FAQ0498,FAQ0306,INT005,INT005,English,English,0.352941,What is the usual time to leave the hotel on the departure day?,What time should I leave my room on the day of check-out?
FAQ0498,FAQ0131,INT005,INT005,English,English,0.333333,What is the usual time to leave the hotel on the departure day?,What is the hotel's regular departure time for guests at Nile Pearl Hotel?
FAQ0498,FAQ0133,INT005,INT005,English,English,0.285714,What is the usual time to leave the hotel on the departure day?,What is the designated time by which I need to check out by at Nile Pearl Hotel?
FAQ0498,FAQ0130,INT005,INT005,English,English,0.277778,What is the usual time to leave the hotel on the departure day?,By what time must guests leave the room at Nile Pearl Hotel?
FAQ0498,FAQ0346,INT005,INT007,English,English,0.277778,What is the usual time to leave the hotel on the departure day?,Is it possible to remain in the room after the usual check-out time?
FAQ0498,FAQ0132,INT005,INT005,English,English,0.263158,What is the usual time to leave the hotel on the departure day?,What is the latest time I can check out at Nile Pearl Hotel?
FAQ0499,FAQ0147,INT005,INT005,French,French,0.333333,À quelle heure le départ normal doit-il avoir lieu ?,À quelle heure faut-il effectuer le départ du Nile Pearl Hotel?
FAQ0499,FAQ0307,INT005,INT005,French,French,0.333333,À quelle heure le départ normal doit-il avoir lieu ?,À quelle heure dois-je libérer ma chambre le jour du départ ?
FAQ0499,FAQ0403,INT005,INT005,French,French,0.3125,À quelle heure le départ normal doit-il avoir lieu ?,"Le jour de mon départ, à quelle heure dois-je quitter la chambre ?"
FAQ0499,FAQ0371,INT005,INT005,French,French,0.294118,À quelle heure le départ normal doit-il avoir lieu ?,À quelle heure les clients doivent-ils rendre leur chambre le jour du départ ?
FAQ0499,FAQ0148,INT005,INT005,French,French,0.263158,À quelle heure le départ normal doit-il avoir lieu ?,À quelle heure dois-je libérer ma chambre au Nile Pearl Hotel le jour du départ ?
FAQ0499,FAQ0116,INT005,INT004,French,French,0.25,À quelle heure le départ normal doit-il avoir lieu ?,Quelle heure est le check-in standard à l'hôtel Nile Pearl Hotel?
FAQ0499,FAQ0146,INT005,INT005,French,French,0.25,À quelle heure le départ normal doit-il avoir lieu ?,À quelle heure les clients doivent-ils quitter le Nile Pearl Hotel?
FAQ0499,FAQ0299,INT005,INT003,French,French,0.235294,À quelle heure le départ normal doit-il avoir lieu ?,Puis-je contacter le personnel de la réception à n'importe quelle heure de la journée ?
FAQ0499,FAQ0303,INT005,INT004,French,French,0.222222,À quelle heure le départ normal doit-il avoir lieu ?,J'arriverai à l'hôtel le jour de mon arrivée ; à quelle heure puis-je normalement m'enregistrer ?
FAQ0499,FAQ0263,INT005,INT002,French,French,0.2,À quelle heure le départ normal doit-il avoir lieu ?,À quelle catégorie hôtelière appartient le Nile Pearl Hotel ?
FAQ0500,FAQ0468,INT005,INT005,Russian,Russian,0.4,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",К какому времени нужно освободить номер в Nile Pearl Hotel?
FAQ0500,FAQ0372,INT005,INT005,Russian,Russian,0.3125,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",К какому времени номер должен быть освобождён в день выезда?
FAQ0500,FAQ0340,INT005,INT005,Russian,Russian,0.294118,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",До какого времени обычно нужно освободить номер в Nile Pearl Hotel?
FAQ0500,FAQ0276,INT005,INT005,Russian,Russian,0.266667,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",До какого времени гости обычно должны освободить номер?
FAQ0500,FAQ0308,INT005,INT005,Russian,Russian,0.266667,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",В какое время нужно освободить номер в день выезда?
FAQ0500,FAQ0272,INT005,INT004,Russian,Russian,0.176471,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",С какого времени обычно разрешено заселение гостей в номер?
FAQ0500,FAQ0404,INT005,INT005,Russian,Russian,0.176471,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?",В день выезда в какое время мне нужно покинуть номер?
FAQ0500,FAQ0408,INT005,INT006,Russian,Russian,0.157895,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?","Разрешает ли отель заселение раньше назначенного времени, если номер уже готов?"
FAQ0500,FAQ0376,INT005,INT006,Russian,Russian,0.15,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?","Если я приеду раньше времени заезда, могу ли я попросить заселиться в номер раньше?"
FAQ0500,FAQ0412,INT005,INT007,Russian,Russian,0.136364,"Если наступил день отъезда, к какому времени обычно нужно освободить номер?","Если мне нужно остаться подольше в день выезда, могу ли я попросить поздний выезд?"
FAQ0501,FAQ0341,INT006,INT006,Arabic,Arabic,0.357143,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل أستطيع تقديم طلب لتسجيل الوصول قبل الموعد المعتاد؟
FAQ0501,FAQ0373,INT006,INT006,Arabic,Arabic,0.3125,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل يمكنني الحصول على الغرفة قبل بداية وقت تسجيل الوصول الرسمي؟
FAQ0501,FAQ0405,INT006,INT006,Arabic,Arabic,0.294118,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل يسمح الفندق بتسجيل الوصول قبل الموعد المقرر إذا كانت الغرفة جاهزة؟
FAQ0501,FAQ0437,INT006,INT006,Arabic,Arabic,0.266667,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل أستطيع طلب تسجيل الوصول المبكر قبل الموعد الرسمي؟
FAQ0501,FAQ0441,INT006,INT007,Arabic,Arabic,0.266667,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل يمكنني تأخير وقت مغادرة الغرفة عن الموعد المعتاد؟
FAQ0501,FAQ0172,INT006,INT006,Arabic,Arabic,0.263158,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل يمكنني الوصول إلى الغرفة في Nile Pearl Hotel قبل الوقت المعتاد وتسجيل الوصول مبكرًا؟
FAQ0501,FAQ0469,INT006,INT006,Arabic,Arabic,0.25,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,إذا وصلت إلى Nile Pearl Hotel قبل الموعد المعتاد، هل يمكنني طلب تسجيل الوصول المبكر؟
FAQ0501,FAQ0345,INT006,INT007,Arabic,Arabic,0.235294,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل توجد إمكانية للبقاء في الغرفة بعد موعد تسجيل المغادرة المعتاد؟
FAQ0501,FAQ0175,INT006,INT006,Arabic,Arabic,0.217391,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,إذا وصلت إلى Nile Pearl Hotel قبل موعد تسجيل الوصول المعتاد، هل يمكن للفندق ترتيب دخول الغرفة مبكرًا؟
FAQ0501,FAQ0173,INT006,INT006,Arabic,Arabic,0.2,هل تعتمد إمكانية الوصول قبل الموعد المعتاد على توفر الغرفة؟,هل يمكنني الوصول إلى الفندق وتسجيل الوصول مبكرًا قبل الوقت المعتاد في Nile Pearl Hotel؟
FAQ0502,FAQ0278,INT006,INT006,English,English,0.333333,What does early check-in depend on?,Does the hotel allow early check-in?
FAQ0502,FAQ0098,INT006,INT004,English,English,0.230769,What does early check-in depend on?,What time does check-in normally begin at Nile Pearl Hotel?
FAQ0502,FAQ0097,INT006,INT004,English,English,0.2,What does early check-in depend on?,At what time does the standard guest check-in begin at Nile Pearl Hotel?
FAQ0502,FAQ0370,INT006,INT005,English,English,0.1875,What does early check-in depend on?,What time does the room need to be vacated on the day of departure?
FAQ0502,FAQ0326,INT006,INT002,English,English,0.181818,What does early check-in depend on?,What hotel classification does Nile Pearl Hotel have?
FAQ0502,FAQ0034,INT006,INT002,English,English,0.166667,What does early check-in depend on?,What star rating does Nile Pearl Hotel have?
FAQ0502,FAQ0161,INT006,INT006,English,English,0.166667,What does early check-in depend on?,Is early check-in available at Nile Pearl Hotel?
FAQ0502,FAQ0398,INT006,INT004,English,English,0.166667,What does early check-in depend on?,At what hour is regular guest check-in available?
FAQ0502,FAQ0430,INT006,INT004,English,English,0.166667,What does early check-in depend on?,When does guest check-in begin at the hotel?
FAQ0502,FAQ0438,INT006,INT006,English,English,0.153846,What does early check-in depend on?,Can I request early check-in before the official time?
FAQ0503,FAQ0184,INT006,INT006,French,French,0.192308,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si je dois arriver tôt en raison d'un vol matinal, puis-je demander un enregistrement anticipé au Nile Pearl Hotel?"
FAQ0503,FAQ0375,INT006,INT006,French,French,0.190476,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si j'arrive avant l'heure d'enregistrement, puis-je demander à accéder à ma chambre plus tôt ?"
FAQ0503,FAQ0367,INT006,INT004,French,French,0.181818,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si j'arrive à l'hôtel dans l'après-midi, à partir de quelle heure puis-je commencer mon enregistrement ?"
FAQ0503,FAQ0471,INT006,INT006,French,French,0.181818,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?",Puis-je solliciter un enregistrement anticipé au Nile Pearl Hotel si j'arrive avant l'heure normale ?
FAQ0503,FAQ0178,INT006,INT006,French,French,0.15,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?",Est-il possible de demander un enregistrement anticipé au Nile Pearl Hotel?
FAQ0503,FAQ0183,INT006,INT006,French,French,0.142857,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si je dois arriver tôt à l'aube sans avoir réservé à l'avance, puis-je demander un enregistrement anticipé au Nile Pearl Hotel?"
FAQ0503,FAQ0210,INT006,INT007,French,French,0.125,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?",Est-il possible de quitter la chambre plus tard que l'heure normale au Nile Pearl Hotel ?
FAQ0503,FAQ0411,INT006,INT007,French,French,0.125,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si j'ai besoin de rester plus longtemps le jour du départ, puis-je demander un départ tardif ?"
FAQ0503,FAQ0463,INT006,INT004,French,French,0.125,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si j'arrive à l'hôtel le jour de mon séjour, à partir de quelle heure puis-je normalement m'enregistrer ?"
FAQ0503,FAQ0331,INT006,INT003,French,French,0.12,"Si j'arrive plus tôt, de quoi dépend la possibilité d'un enregistrement anticipé ?","Si j'ai besoin d'aide à l'hôtel tard dans la nuit, un membre de la réception sera-t-il disponible ?"
FAQ0504,FAQ0186,INT006,INT006,Russian,Russian,0.2,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Разрешает ли отель Nile Pearl Hotel ранний заезд?
FAQ0504,FAQ0268,INT006,INT003,Russian,Russian,0.142857,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Работает ли стойка регистрации отеля круглосуточно?
FAQ0504,FAQ0284,INT006,INT007,Russian,Russian,0.133333,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Можно ли запросить поздний выезд из отеля?
FAQ0504,FAQ0444,INT006,INT007,Russian,Russian,0.105263,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Можно ли перенести время выезда из номера на более поздний срок?
FAQ0504,FAQ0222,INT006,INT007,Russian,Russian,0.086957,Зависит ли ранний заезд от наличия номера и одобрения отеля?,"Могу ли я получить поздний выезд из Nile Pearl Hotel, и какие возможны дополнительные расходы?"
FAQ0504,FAQ0187,INT006,INT006,Russian,Russian,0.083333,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Могу ли я заранее прибыть в Nile Pearl Hotel и провести регистрацию заезда до обычного времени?
FAQ0504,FAQ0188,INT006,INT006,Russian,Russian,0.083333,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Могу ли я заранее приехать в Nile Pearl Hotel и забронировать номер до времени обычного заезда?
FAQ0504,FAQ0189,INT006,INT006,Russian,Russian,0.083333,Зависит ли ранний заезд от наличия номера и одобрения отеля?,Могу ли я приехать в Nile Pearl Hotel раньше обычного времени и запросить раннюю регистрацию заезда?
FAQ0504,FAQ0218,INT006,INT007,Russian,Russian,0.083333,Зависит ли ранний заезд от наличия номера и одобрения отеля?,"Могу ли я получить поздний выезд из Nile Pearl Hotel, и под какие условия это возможно?"
FAQ0504,FAQ0064,INT006,INT002,Russian,Russian,0.08,Зависит ли ранний заезд от наличия номера и одобрения отеля?,"Планируя поездку в Египет и выбирая отель, я рассматриваю Nile Pearl Hotel. Сколько звезд у этого отеля?"
FAQ0505,FAQ0281,INT007,INT007,Arabic,Arabic,0.454545,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل يمكنني طلب تسجيل المغادرة في وقت متأخر؟
FAQ0505,FAQ0473,INT007,INT007,Arabic,Arabic,0.384615,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل يمكنني طلب تسجيل المغادرة المتأخر في Nile Pearl Hotel؟
FAQ0505,FAQ0345,INT007,INT007,Arabic,Arabic,0.357143,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل توجد إمكانية للبقاء في الغرفة بعد موعد تسجيل المغادرة المعتاد؟
FAQ0505,FAQ0469,INT007,INT006,Arabic,Arabic,0.352941,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,إذا وصلت إلى Nile Pearl Hotel قبل الموعد المعتاد، هل يمكنني طلب تسجيل الوصول المبكر؟
FAQ0505,FAQ0341,INT007,INT006,Arabic,Arabic,0.307692,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل أستطيع تقديم طلب لتسجيل الوصول قبل الموعد المعتاد؟
FAQ0505,FAQ0437,INT007,INT006,Arabic,Arabic,0.307692,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل أستطيع طلب تسجيل الوصول المبكر قبل الموعد الرسمي؟
FAQ0505,FAQ0441,INT007,INT007,Arabic,Arabic,0.307692,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل يمكنني تأخير وقت مغادرة الغرفة عن الموعد المعتاد؟
FAQ0505,FAQ0111,INT007,INT004,Arabic,Arabic,0.266667,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل يمكنني معرفة وقت تسجيل الوصول المعتاد في Nile Pearl Hotel؟
FAQ0505,FAQ0202,INT007,INT007,Arabic,Arabic,0.235294,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,هل يمكنني طلب تسجيل خروج متأخر في Nile Pearl Hotel، وما الشروط المطلوبة؟
FAQ0505,FAQ0409,INT007,INT007,Arabic,Arabic,0.235294,هل يمكنني طلب تسجيل المغادرة بعد الموعد المعتاد؟,إذا احتجت للبقاء لفترة أطول في يوم المغادرة، هل يمكنني طلب خروج متأخر؟
FAQ0506,FAQ0474,INT007,INT007,English,English,0.227273,What conditions apply if I want to check out later than usual?,"If I need to leave later than the standard time, can I request a late check-out?"
FAQ0506,FAQ0442,INT007,INT007,English,English,0.222222,What conditions apply if I want to check out later than usual?,Can I move my room departure time later than usual?
FAQ0506,FAQ0133,INT007,INT005,English,English,0.217391,What conditions apply if I want to check out later than usual?,What is the designated time by which I need to check out by at Nile Pearl Hotel?
FAQ0506,FAQ0193,INT007,INT007,English,English,0.217391,What conditions apply if I want to check out later than usual?,"Can I arrange for late check-out at Nile Pearl Hotel, and if so, what conditions apply?"
FAQ0506,FAQ0132,INT007,INT005,English,English,0.190476,What conditions apply if I want to check out later than usual?,What is the latest time I can check out at Nile Pearl Hotel?
FAQ0506,FAQ0318,INT007,INT008,English,English,0.181818,What conditions apply if I want to check out later than usual?,"When I arrive at the hotel to check in, what should I provide as identification?"
FAQ0506,FAQ0071,INT007,INT003,English,English,0.178571,What conditions apply if I want to check out later than usual?,"If you need to check in or out at any time of the day, what are the reception hours at Nile Pearl Hotel?"
FAQ0506,FAQ0410,INT007,INT007,English,English,0.173913,What conditions apply if I want to check out later than usual?,"If I need to stay longer on my departure day, can I request a later check-out?"
FAQ0506,FAQ0446,INT007,INT008,English,English,0.16,What conditions apply if I want to check out later than usual?,"When I arrive at the hotel to check in, what proof of identity should I have with me?"
FAQ0506,FAQ0354,INT007,INT001,English,English,0.153846,What conditions apply if I want to check out later than usual?,"If I arrive in Cairo and want to head directly to Nile Pearl Hotel, which area should I look for?"
FAQ0507,FAQ0220,INT007,INT007,French,Russian,0.5,Quelles sont les conditions pour demander un départ tardif ?,Quelles démarches faut-il suivre pour demander un départ tardif ?
FAQ0507,FAQ0209,INT007,INT007,French,French,0.333333,Quelles sont les conditions pour demander un départ tardif ?,"Est-il possible d'obtenir un départ tardif au Nile Pearl Hotel, et quelles sont les exigences?"
FAQ0507,FAQ0283,INT007,INT007,French,French,0.333333,Quelles sont les conditions pour demander un départ tardif ?,Puis-je demander un départ tardif de l'hôtel ?
FAQ0507,FAQ0211,INT007,INT007,French,French,0.294118,Quelles sont les conditions pour demander un départ tardif ?,Quelles conditions faut-il remplir pour bénéficier d'un départ tardif au Nile Pearl Hotel ?
FAQ0507,FAQ0411,INT007,INT007,French,French,0.2,Quelles sont les conditions pour demander un départ tardif ?,"Si j'ai besoin de rester plus longtemps le jour du départ, puis-je demander un départ tardif ?"
FAQ0507,FAQ0216,INT007,INT007,French,French,0.192308,Quelles sont les conditions pour demander un départ tardif ?,"Si je dois quitter le Nile Pearl Hotel plus tard que prévu, puis-je demander un départ tardif et quelles règles dois-je respecter?"
FAQ0507,FAQ0219,INT007,INT007,French,Russian,0.176471,Quelles sont les conditions pour demander un départ tardif ?,Dans quelles situations un départ après l'heure normale peut-il être accordé ?
FAQ0507,FAQ0213,INT007,INT007,French,French,0.148148,Quelles sont les conditions pour demander un départ tardif ?,"Est-ce que je peux avoir un décalage pour le départ tardif au Nile Pearl Hotel, et s'il y a des frais supplémentaires?"
FAQ0507,FAQ0087,INT007,INT003,French,French,0.142857,Quelles sont les conditions pour demander un départ tardif ?,"Si j'ai un problème de dernière minute en pleine nuit, quelles sont les heures d'ouverture du service d'accueil à l'hôtel Nile Pearl Hotel?"
FAQ0507,FAQ0343,INT007,INT006,French,French,0.142857,Quelles sont les conditions pour demander un départ tardif ?,Puis-je demander un enregistrement avant l'heure habituelle ?
FAQ0508,FAQ0284,INT007,INT007,Russian,Russian,0.153846,От чего зависит возможность позднего выезда из отеля?,Можно ли запросить поздний выезд из отеля?
FAQ0508,FAQ0316,INT007,INT007,Russian,Russian,0.153846,От чего зависит возможность позднего выезда из отеля?,Предлагает ли отель возможность продлить время выезда?
FAQ0508,FAQ0153,INT007,INT005,Russian,Russian,0.142857,От чего зависит возможность позднего выезда из отеля?,Когда требуется выселение из отеля Nile Pearl Hotel?
FAQ0508,FAQ0156,INT007,INT005,Russian,Russian,0.133333,От чего зависит возможность позднего выезда из отеля?,Каков правовой срок выселения из отеля Nile Pearl Hotel?
FAQ0508,FAQ0154,INT007,INT005,Russian,Russian,0.117647,От чего зависит возможность позднего выезда из отеля?,Во сколько обычно начинается процедура выселения из отеля Nile Pearl Hotel?
FAQ0508,FAQ0444,INT007,INT007,Russian,Russian,0.117647,От чего зависит возможность позднего выезда из отеля?,Можно ли перенести время выезда из номера на более поздний срок?
FAQ0508,FAQ0268,INT007,INT003,Russian,Russian,0.076923,От чего зависит возможность позднего выезда из отеля?,Работает ли стойка регистрации отеля круглосуточно?
FAQ0508,FAQ0057,INT007,INT002,Russian,Russian,0.071429,От чего зависит возможность позднего выезда из отеля?,Сколько звезд у отеля Nile Pearl Hotel?
FAQ0508,FAQ0062,INT007,INT002,Russian,Russian,0.071429,От чего зависит возможность позднего выезда из отеля?,Какой класс отеля принадлежит «Nile Pearl Hotel»?
FAQ0508,FAQ0058,INT007,INT002,Russian,Russian,0.066667,От чего зависит возможность позднего выезда из отеля?,Какая категория отеля является для Nile Pearl Hotel?
FAQ0509,FAQ0349,INT008,INT008,Arabic,Arabic,0.333333,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,هل يتعين علي إبراز بطاقة أو وثيقة هوية عند تسجيل الوصول؟
FAQ0509,FAQ0236,INT008,INT008,Arabic,Arabic,0.25,هل يلزم وجود وثيقة هوية سارية لإتمام تسجيل الوصول؟,عند وصولي إلى Nile Pearl Hotel، هل يجب أن أقدم وثيقة هوية سارية قبل تسجيل الدخول?
